sku_id,sku_code,sku_name,brand,category_id,subcategory_id,supplier_id,pack_size,units_per_case,cases_per_pallet,pallet_weight_kg,unit_price_zar,case_price_zar,shelf_life_days,requires_chilled,requires_frozen,is_own_label,status
187,SKU000187,Tastic Cooking Oil 5kg,Tastic,1,5,47,5kg,4,81,226.8,86.28,345.12,,N,N,N,ACTIVE
188,SKU000188,Zulu Beans Beans & Pulses 2kg,Zulu Beans,1,6,4,2kg,6,66,541.2,73.59,441.54,,N,N,N,ACTIVE
189,SKU000189,Hinds Spices & Herbs 1kg,Hinds,1,11,64,1kg,10,81,1020.6,23.56,235.6,,N,N,N,ACTIVE
190,SKU000190,Signature Cooking Cooking Oil 5kg,Signature Cooking,1,5,65,5kg,4,68,1156.0,77.48,309.92,,N,N,N,ACTIVE
191,SKU000191,Freddy Hirsch Spices & Herbs 1kg,Freddy Hirsch,1,11,40,1kg,10,93,1181.1,24.81,248.1,,N,N,N,ACTIVE
192,SKU000192,Sasko Rice 2kg,Sasko,1,1,46,2kg,6,71,532.5,114.87,689.22,,N,N,N,ACTIVE
193,SKU000193,Highveld Sugar Sugar 1kg,Highveld Sugar,1,4,36,1kg,10,69,1069.5,23.1,231.0,,N,N,N,ACTIVE
194,SKU000194,Ritebrand Canned Fruit 10kg,Ritebrand,1,9,79,10kg,2,62,992.0,84.5,169.0,,N,N,Y,ACTIVE
195,SKU000195,Premier Foods Sauces & Condiments 10kg,Premier Foods,1,10,30,10kg,2,84,411.6,31.2,62.4,,N,N,N,ACTIVE
196,SKU000196,Ubuntu Sauces Sauces & Condiments 5kg,Ubuntu Sauces,1,10,31,5kg,4,62,793.6,58.14,232.56,,N,N,N,ACTIVE
197,SKU000197,Illovo Sugar Sauces & Condiments 5kg,Illovo Sugar,1,10,39,5kg,4,74,518.0,71.07,284.28,,N,N,N,ACTIVE
198,SKU000198,Signature Canned Canned Fish 2kg,Signature Canned,1,8,32,2kg,6,96,902.4,118.37,710.22,,N,N,N,ACTIVE
199,SKU000199,Supreme Canned Canned Fruit 5kg,Supreme Canned,1,9,61,5kg,4,70,1036.0,100.77,403.08,,N,N,N,ACTIVE
200,SKU000200,Robertsons Rice 5kg,Robertsons,1,1,65,5kg,4,83,298.8,73.23,292.92,,N,N,N,ACTIVE
201,SKU000201,Kellogg SA Breakfast Cereal 2kg,Kellogg SA,1,14,14,2kg,6,65,416.0,95.13,570.78,,N,N,N,ACTIVE
202,SKU000202,Iwisa Flour 500g,Iwisa,1,3,48,500g,12,74,1198.8,100.75,1209.0,,N,N,N,ACTIVE
203,SKU000203,Classic Canned Canned Vegetables 5kg,Classic Canned,1,7,3,5kg,4,92,754.4,54.27,217.08,,N,N,N,ACTIVE
204,SKU000204,Zulu Rice Rice 500g,Zulu Rice,1,1,40,500g,12,81,340.2,98.09,1177.08,,N,N,N,ACTIVE
205,SKU000205,Supreme Canned Canned Fish 1kg,Supreme Canned,1,8,67,1kg,10,90,189.0,62.1,621.0,,N,N,N,ACTIVE
206,SKU000206,Gold Sugar Sugar 10kg,Gold Sugar,1,4,30,10kg,2,93,1339.2,59.44,118.88,,N,N,N,ACTIVE
207,SKU000207,Savannah Rice Rice 5kg,Savannah Rice,1,1,36,5kg,4,89,1370.6,21.59,86.36,,N,N,N,ACTIVE
208,SKU000208,Table Mountain Rice Rice 10kg,Table Mountain Rice,1,1,65,10kg,2,96,412.8,40.4,80.8,,N,N,N,ACTIVE
209,SKU000209,Rhodes Food Group Beans & Pulses 10kg,Rhodes Food Group,1,6,36,10kg,2,86,1092.2,34.67,69.34,,N,N,N,ACTIVE
210,SKU000210,RCL Foods Beans & Pulses 10kg,RCL Foods,1,6,4,10kg,2,94,1673.2,68.27,136.54,,N,N,N,ACTIVE
211,SKU000211,Highveld Canned Canned Vegetables 500g,Highveld Canned,1,7,50,500g,12,84,512.4,118.01,1416.12,,N,N,N,ACTIVE
212,SKU000212,Royal Pasta Pasta 1kg,Royal Pasta,1,2,46,1kg,10,66,910.8,96.01,960.1,,N,N,N,ACTIVE
213,SKU000213,All Gold Beans & Pulses 2kg,All Gold,1,6,62,2kg,6,71,923.0,102.19,613.14,,N,N,N,ACTIVE
214,SKU000214,Supreme Canned Canned Fish 1kg,Supreme Canned,1,8,65,1kg,10,68,979.2,21.63,216.3,,N,N,N,ACTIVE
215,SKU000215,Zulu Sugar Sugar 1kg,Zulu Sugar,1,4,3,1kg,10,62,434.0,48.14,481.4,,N,N,N,ACTIVE
216,SKU000216,Highveld Canned Canned Fruit 2kg,Highveld Canned,1,9,50,2kg,6,62,316.2,94.1,564.6,,N,N,N,ACTIVE
217,SKU000217,Robertsons Rice 2kg,Robertsons,1,1,65,2kg,6,77,608.3,28.07,168.42,,N,N,N,ACTIVE
218,SKU000218,Umhlanga Tea Tea 5kg,Umhlanga Tea,1,12,49,5kg,4,81,801.9,117.24,468.96,,N,N,N,ACTIVE
219,SKU000219,Koo Coffee 2kg,Koo,1,13,61,2kg,6,65,214.5,91.34,548.04,,N,N,N,ACTIVE
220,SKU000220,Foodcorp Breakfast Cereal 10kg,Foodcorp,1,14,31,10kg,2,78,257.4,48.73,97.46,,N,N,N,ACTIVE
221,SKU000221,Cape Cooking Cooking Oil 10kg,Cape Cooking,1,5,49,10kg,2,87,791.7,32.5,65.0,,N,N,N,ACTIVE
222,SKU000222,Sasko Breakfast Cereal 10kg,Sasko,1,14,46,10kg,2,87,1539.9,43.83,87.66,,N,N,N,ACTIVE
223,SKU000223,Royal Pasta Pasta 5kg,Royal Pasta,1,2,66,5kg,4,83,1162.0,68.87,275.48,,N,N,N,ACTIVE
224,SKU000224,Hinds Flour 5kg,Hinds,1,3,64,5kg,4,62,359.6,28.25,113.0,,N,N,N,ACTIVE
225,SKU000225,Tastic Beans & Pulses 10kg,Tastic,1,6,47,10kg,2,62,799.8,78.53,157.06,,N,N,N,ACTIVE
226,SKU000226,Supreme Beans Beans & Pulses 500g,Supreme Beans,1,6,49,500g,12,96,758.4,29.46,353.52,,N,N,N,ACTIVE
227,SKU000227,Kellogg SA Sugar 500g,Kellogg SA,1,4,14,500g,12,71,582.2,67.4,808.8,,N,N,N,ACTIVE
228,SKU000228,Oh My Goodness! Cooking Oil 2kg,Oh My Goodness!,1,5,80,2kg,6,88,1038.4,37.53,225.18,,N,N,Y,ACTIVE
229,SKU000229,Cape Tea Tea 1kg,Cape Tea,1,12,50,1kg,10,67,214.4,29.25,292.5,,N,N,N,ACTIVE
230,SKU000230,Supreme Canned Canned Fish 2kg,Supreme Canned,1,8,4,2kg,6,82,885.6,89.5,537.0,,N,N,N,ACTIVE
231,SKU000231,Premium Breakfast Breakfast Cereal 1kg,Premium Breakfast,1,14,31,1kg,10,83,323.7,68.42,684.2,,N,N,N,ACTIVE
232,SKU000232,White Star Sugar 500g,White Star,1,4,50,500g,12,83,655.7,73.17,878.04,,N,N,N,ACTIVE
233,SKU000233,Premier Foods Canned Fruit 10kg,Premier Foods,1,9,30,10kg,2,65,546.0,21.9,43.8,,N,N,N,ACTIVE
234,SKU000234,Koo Canned Fish 5kg,Koo,1,8,61,5kg,4,86,275.2,101.45,405.8,,N,N,N,ACTIVE
235,SKU000235,RCL Foods Spices & Herbs 5kg,RCL Foods,1,11,4,5kg,4,89,667.5,86.41,345.64,,N,N,N,ACTIVE
236,SKU000236,All Gold Coffee 10kg,All Gold,1,13,62,10kg,2,71,291.1,95.62,191.24,,N,N,N,ACTIVE
237,SKU000237,Cape Breakfast Breakfast Cereal 500g,Cape Breakfast,1,14,3,500g,12,93,427.8,31.07,372.84,,N,N,N,ACTIVE
238,SKU000238,Sasko Sugar 10kg,Sasko,1,4,46,10kg,2,78,468.0,103.82,207.64,,N,N,N,ACTIVE
239,SKU000239,Tongaat Hulett Sugar Canned Fruit 1kg,Tongaat Hulett Sugar,1,9,38,1kg,10,79,276.5,79.51,795.1,,N,N,N,ACTIVE
240,SKU000240,Lucky Star Sauces & Condiments 1kg,Lucky Star,1,10,63,1kg,10,70,945.0,84.17,841.7,,N,N,N,ACTIVE
241,SKU000241,Lucky Star Breakfast Cereal 500g,Lucky Star,1,14,63,500g,12,61,1049.2,23.53,282.36,,N,N,N,ACTIVE
242,SKU000242,Kalahari Cooking Cooking Oil 1kg,Kalahari Cooking,1,5,65,1kg,10,96,1171.2,58.74,587.4,,N,N,N,ACTIVE
243,SKU000243,Ubuntu Canned Canned Fruit 2kg,Ubuntu Canned,1,9,39,2kg,6,90,1341.0,40.71,244.26,,N,N,N,ACTIVE
244,SKU000244,Table Mountain Pasta Pasta 500g,Table Mountain Pasta,1,2,67,500g,12,70,679.0,61.16,733.92,,N,N,N,ACTIVE
245,SKU000245,Savannah Flour Flour 2kg,Savannah Flour,1,3,40,2kg,6,82,336.2,117.41,704.46,,N,N,N,ACTIVE
246,SKU000246,Royal Pasta Pasta 1kg,Royal Pasta,1,2,40,1kg,10,89,818.8,27.86,278.6,,N,N,N,ACTIVE
247,SKU000247,Heritage Cooking Cooking Oil 10kg,Heritage Cooking,1,5,47,10kg,2,86,1358.8,41.07,82.14,,N,N,N,ACTIVE
248,SKU000248,Ritebrand Sauces & Condiments 2kg,Ritebrand,1,10,79,2kg,6,72,720.0,95.13,570.78,,N,N,Y,ACTIVE
249,SKU000249,Ubuntu Canned Canned Fruit 5kg,Ubuntu Canned,1,9,49,5kg,4,79,268.6,67.22,268.88,,N,N,N,ACTIVE
250,SKU000250,Libstar Sugar 10kg,Libstar,1,4,32,10kg,2,82,533.0,20.11,40.22,,N,N,N,ACTIVE
251,SKU000251,Umhlanga Breakfast Breakfast Cereal 5kg,Umhlanga Breakfast,1,14,65,5kg,4,78,1216.8,71.35,285.4,,N,N,N,ACTIVE
252,SKU000252,Ritebrand Cooking Oil 2kg,Ritebrand,1,5,79,2kg,6,85,714.0,53.42,320.52,,N,N,Y,ACTIVE
253,SKU000253,All Gold Sauces & Condiments 1kg,All Gold,1,10,62,1kg,10,83,265.6,73.09,730.9,,N,N,N,ACTIVE
254,SKU000254,Heritage Coffee Coffee 2kg,Heritage Coffee,1,13,62,2kg,6,67,234.5,28.51,171.06,,N,N,N,ACTIVE
255,SKU000255,Royal Canned Canned Fruit 1kg,Royal Canned,1,9,46,1kg,10,72,604.8,78.26,782.6,,N,N,N,ACTIVE
256,SKU000256,Crown National Flour 2kg,Crown National,1,3,67,2kg,6,90,396.0,69.53,417.18,,N,N,N,ACTIVE
257,SKU000257,Freddy Hirsch Flour 10kg,Freddy Hirsch,1,3,40,10kg,2,80,1424.0,32.06,64.12,,N,N,N,ACTIVE
258,SKU000258,Lucky Star Cooking Oil 2kg,Lucky Star,1,5,63,2kg,6,92,966.0,101.97,611.82,,N,N,N,ACTIVE
259,SKU000259,Supreme Cooking Cooking Oil 500g,Supreme Cooking,1,5,50,500g,12,83,315.4,49.78,597.36,,N,N,N,ACTIVE
260,SKU000260,Ritebrand Coffee 500g,Ritebrand,1,13,79,500g,12,90,1125.0,42.88,514.56,,N,N,Y,ACTIVE
261,SKU000261,Kalahari Coffee Coffee 10kg,Kalahari Coffee,1,13,63,10kg,2,74,836.2,90.75,181.5,,N,N,N,ACTIVE
262,SKU000262,Hinds Tea 5kg,Hinds,1,12,64,5kg,4,69,407.1,101.27,405.08,,N,N,N,ACTIVE
263,SKU000263,Classic Tea Tea 1kg,Classic Tea,1,12,14,1kg,10,61,530.7,61.31,613.1,,N,N,N,ACTIVE
264,SKU000264,Premium Canned Canned Vegetables 10kg,Premium Canned,1,7,61,10kg,2,90,1242.0,106.65,213.3,,N,N,N,ACTIVE
265,SKU000265,Premium Canned Canned Fruit 10kg,Premium Canned,1,9,32,10kg,2,80,776.0,119.8,239.6,,N,N,N,ACTIVE
266,SKU000266,All Gold Canned Fish 2kg,All Gold,1,8,62,2kg,6,94,1353.6,52.2,313.2,,N,N,N,ACTIVE
267,SKU000267,Crown National Spices & Herbs 2kg,Crown National,1,11,67,2kg,6,90,531.0,35.19,211.14,,N,N,N,ACTIVE
268,SKU000268,Savannah Sugar Sugar 2kg,Savannah Sugar,1,4,39,2kg,6,73,715.4,87.48,524.88,,N,N,N,ACTIVE
269,SKU000269,Ritebrand Coffee 2kg,Ritebrand,1,13,79,2kg,6,78,998.4,27.8,166.8,,N,N,Y,ACTIVE
270,SKU000270,Tastic Canned Vegetables 2kg,Tastic,1,7,47,2kg,6,69,455.4,45.5,273.0,,N,N,N,ACTIVE
271,SKU000271,Savannah Beans Beans & Pulses 2kg,Savannah Beans,1,6,49,2kg,6,90,1368.0,37.47,224.82,,N,N,N,ACTIVE
272,SKU000272,Kalahari Tea Tea 1kg,Kalahari Tea,1,12,38,1kg,10,66,752.4,79.65,796.5,,N,N,N,ACTIVE
273,SKU000273,Kalahari Canned Canned Fruit 1kg,Kalahari Canned,1,9,36,1kg,10,63,459.9,25.52,255.2,,N,N,N,ACTIVE
274,SKU000274,Premier Foods Coffee 500g,Premier Foods,1,13,30,500g,12,95,427.5,117.68,1412.16,,N,N,N,ACTIVE
275,SKU000275,White Star Canned Fish 1kg,White Star,1,8,50,1kg,10,78,959.4,48.72,487.2,,N,N,N,ACTIVE
276,SKU000276,Robertsons Pasta 10kg,Robertsons,1,2,65,10kg,2,74,1006.4,71.19,142.38,,N,N,N,ACTIVE
277,SKU000277,Umhlanga Flour Flour 1kg,Umhlanga Flour,1,3,48,1kg,10,62,520.8,119.7,1197.0,,N,N,N,ACTIVE
278,SKU000278,Illovo Sugar Tea 500g,Illovo Sugar,1,12,39,500g,12,60,696.0,46.33,555.96,,N,N,N,ACTIVE
279,SKU000279,Savannah Beans Beans & Pulses 5kg,Savannah Beans,1,6,39,5kg,4,94,1522.8,70.05,280.2,,N,N,N,ACTIVE
280,SKU000280,Tongaat Hulett Sugar Canned Fish 1kg,Tongaat Hulett Sugar,1,8,38,1kg,10,67,917.9,49.72,497.2,,N,N,N,ACTIVE
281,SKU000281,Foodcorp Tea 500g,Foodcorp,1,12,31,500g,12,81,899.1,98.03,1176.36,,N,N,N,ACTIVE
282,SKU000282,Hinds Flour 5kg,Hinds,1,3,64,5kg,4,87,295.8,69.1,276.4,,N,N,N,ACTIVE
283,SKU000283,Ubuntu Flour Flour 5kg,Ubuntu Flour,1,3,30,5kg,4,80,168.0,113.26,453.04,,N,N,N,ACTIVE
284,SKU000284,Heritage Coffee Coffee 2kg,Heritage Coffee,1,13,38,2kg,6,79,884.8,76.16,456.96,,N,N,N,ACTIVE
285,SKU000285,Rhodes Food Group Tea 500g,Rhodes Food Group,1,12,36,500g,12,67,308.2,63.87,766.44,,N,N,N,ACTIVE
286,SKU000286,Oh My Goodness! Tea 2kg,Oh My Goodness!,1,12,80,2kg,6,67,1145.7,82.06,492.36,,N,N,Y,ACTIVE
287,SKU000287,Table Mountain Beans Beans & Pulses 1kg,Table Mountain Beans,1,6,64,1kg,10,74,717.8,115.52,1155.2,,N,N,N,ACTIVE
288,SKU000288,Iwisa Beans & Pulses 10kg,Iwisa,1,6,48,10kg,2,90,1332.0,94.52,189.04,,N,N,N,ACTIVE
289,SKU000289,Umhlanga Coffee Coffee 10kg,Umhlanga Coffee,1,13,36,10kg,2,65,682.5,70.18,140.36,,N,N,N,ACTIVE
290,SKU000290,Kellogg SA Sauces & Condiments 500g,Kellogg SA,1,10,14,500g,12,95,494.0,109.8,1317.6,,N,N,N,ACTIVE
291,SKU000291,Freddy Hirsch Flour 10kg,Freddy Hirsch,1,3,40,10kg,2,88,466.4,27.21,54.42,,N,N,N,ACTIVE
292,SKU000292,Royal Pasta Pasta 5kg,Royal Pasta,1,2,61,5kg,4,63,642.6,62.61,250.44,,N,N,N,ACTIVE
293,SKU000293,Ace Super Maize Canned Fruit 2kg,Ace Super Maize,1,9,49,2kg,6,61,921.1,56.57,339.42,,N,N,N,ACTIVE
294,SKU000294,RCL Foods Sauces & Condiments 500g,RCL Foods,1,10,4,500g,12,87,261.0,51.18,614.16,,N,N,N,ACTIVE
295,SKU000295,White Star Pasta 500g,White Star,1,2,50,500g,12,78,1115.4,57.93,695.16,,N,N,N,ACTIVE
296,SKU000296,Robertsons Tea 5kg,Robertsons,1,12,65,5kg,4,83,672.3,119.25,477.0,,N,N,N,ACTIVE
297,SKU000297,Savannah Canned Canned Vegetables 500g,Savannah Canned,1,7,47,500g,12,94,1485.2,28.96,347.52,,N,N,N,ACTIVE
298,SKU000298,Koo Canned Vegetables 1kg,Koo,1,7,61,1kg,10,74,1043.4,102.66,1026.6,,N,N,N,ACTIVE
299,SKU000299,Heritage Canned Canned Fish 10kg,Heritage Canned,1,8,66,10kg,2,87,1322.4,70.85,141.7,,N,N,N,ACTIVE
300,SKU000300,Tongaat Hulett Sugar Flour 1kg,Tongaat Hulett Sugar,1,3,38,1kg,10,67,844.2,18.38,183.8,,N,N,N,ACTIVE
301,SKU000301,Rhodes Food Group Rice 1kg,Rhodes Food Group,1,1,36,1kg,10,64,160.0,25.59,255.9,,N,N,N,ACTIVE
302,SKU000302,Zulu Tea Tea 1kg,Zulu Tea,1,12,3,1kg,10,62,353.4,57.24,572.4,,N,N,N,ACTIVE
303,SKU000303,Pioneer Foods Coffee 1kg,Pioneer Foods,1,13,3,1kg,10,92,524.4,119.32,1193.2,,N,N,N,ACTIVE
304,SKU000304,Freddy Hirsch Sauces & Condiments 10kg,Freddy Hirsch,1,10,40,10kg,2,80,1280.0,39.87,79.74,,N,N,N,ACTIVE
305,SKU000305,Rhodes Food Group Canned Fruit 5kg,Rhodes Food Group,1,9,36,5kg,4,79,861.1,43.89,175.56,,N,N,N,ACTIVE
306,SKU000306,Foodcorp Tea 5kg,Foodcorp,1,12,31,5kg,4,95,1672.0,67.04,268.16,,N,N,N,ACTIVE
307,SKU000307,Premium Spices Spices & Herbs 10kg,Premium Spices,1,11,47,10kg,2,80,680.0,88.11,176.22,,N,N,N,ACTIVE
308,SKU000308,All Gold Coffee 5kg,All Gold,1,13,62,5kg,4,75,510.0,104.18,416.72,,N,N,N,ACTIVE
309,SKU000309,Ace Super Maize Coffee 500g,Ace Super Maize,1,13,49,500g,12,95,826.5,58.33,699.96,,N,N,N,ACTIVE
310,SKU000310,Heritage Canned Canned Vegetables 2kg,Heritage Canned,1,7,36,2kg,6,73,240.9,49.68,298.08,,N,N,N,ACTIVE
311,SKU000311,All Gold Pasta 1kg,All Gold,1,2,62,1kg,10,63,806.4,43.19,431.9,,N,N,N,ACTIVE
312,SKU000312,RCL Foods Breakfast Cereal 1kg,RCL Foods,1,14,4,1kg,10,95,503.5,37.79,377.9,,N,N,N,ACTIVE
313,SKU000313,Tiger Brands Cooking Oil 1kg,Tiger Brands,1,5,1,1kg,10,72,280.8,116.02,1160.2,,N,N,N,ACTIVE
314,SKU000314,Supreme Canned Canned Fish 10kg,Supreme Canned,1,8,36,10kg,2,73,423.4,56.65,113.3,,N,N,N,ACTIVE
315,SKU000315,Ace Super Maize Canned Vegetables 10kg,Ace Super Maize,1,7,49,10kg,2,82,639.6,47.38,94.76,,N,N,N,ACTIVE
316,SKU000316,Table Mountain Canned Canned Fish 5kg,Table Mountain Canned,1,8,14,5kg,4,80,632.0,111.0,444.0,,N,N,N,ACTIVE
317,SKU000317,Rhodes Food Group Breakfast Cereal 1kg,Rhodes Food Group,1,14,36,1kg,10,61,1037.0,42.38,423.8,,N,N,N,ACTIVE
318,SKU000318,Illovo Sugar Canned Vegetables 1kg,Illovo Sugar,1,7,39,1kg,10,72,583.2,49.64,496.4,,N,N,N,ACTIVE
319,SKU000319,All Gold Canned Fish 2kg,All Gold,1,8,62,2kg,6,76,744.8,95.15,570.9,,N,N,N,ACTIVE
320,SKU000320,Savannah Tea Tea 5kg,Savannah Tea,1,12,50,5kg,4,70,532.0,91.94,367.76,,N,N,N,ACTIVE
321,SKU000321,Zulu Canned Canned Fish 10kg,Zulu Canned,1,8,31,10kg,2,63,970.2,70.01,140.02,,N,N,N,ACTIVE
322,SKU000322,Premium Spices Spices & Herbs 500g,Premium Spices,1,11,3,500g,12,86,1040.6,29.44,353.28,,N,N,N,ACTIVE
323,SKU000323,Libstar Rice 10kg,Libstar,1,1,32,10kg,2,89,1059.1,54.19,108.38,,N,N,N,ACTIVE
324,SKU000324,Savannah Sauces Sauces & Condiments 5kg,Savannah Sauces,1,10,50,5kg,4,61,658.8,15.69,62.76,,N,N,N,ACTIVE
325,SKU000325,Tongaat Hulett Sugar Tea 10kg,Tongaat Hulett Sugar,1,12,38,10kg,2,78,1170.0,16.8,33.6,,N,N,N,ACTIVE
326,SKU000326,Foodcorp Coffee 500g,Foodcorp,1,13,31,500g,12,66,389.4,70.06,840.72,,N,N,N,ACTIVE
327,SKU000327,Classic Cooking Cooking Oil 2kg,Classic Cooking,1,5,46,2kg,6,85,1470.5,23.3,139.8,,N,N,N,ACTIVE
328,SKU000328,Rhodes Food Group Tea 2kg,Rhodes Food Group,1,12,36,2kg,6,65,1020.5,83.64,501.84,,N,N,N,ACTIVE
329,SKU000329,Premium Pasta Pasta 5kg,Premium Pasta,1,2,47,5kg,4,84,243.6,73.03,292.12,,N,N,N,ACTIVE
330,SKU000330,Savannah Pasta Pasta 5kg,Savannah Pasta,1,2,50,5kg,4,81,1271.7,74.41,297.64,,N,N,N,ACTIVE
331,SKU000331,Umhlanga Rice Rice 1kg,Umhlanga Rice,1,1,36,1kg,10,96,259.2,64.93,649.3,,N,N,N,ACTIVE
332,SKU000332,Classic Cooking Cooking Oil 10kg,Classic Cooking,1,5,62,10kg,2,62,967.2,33.83,67.66,,N,N,N,ACTIVE
333,SKU000333,Premier Foods Sauces & Condiments 5kg,Premier Foods,1,10,30,5kg,4,64,704.0,46.42,185.68,,N,N,N,ACTIVE
334,SKU000334,Tastic Breakfast Cereal 10kg,Tastic,1,14,47,10kg,2,81,1117.8,55.3,110.6,,N,N,N,ACTIVE
335,SKU000335,Ritebrand Tea 500g,Ritebrand,1,12,79,500g,12,92,690.0,93.27,1119.24,,N,N,Y,ACTIVE
336,SKU000336,Iwisa Pasta 1kg,Iwisa,1,2,48,1kg,10,64,915.2,50.76,507.6,,N,N,N,ACTIVE
337,SKU000337,Oh My Goodness! Canned Vegetables 2kg,Oh My Goodness!,1,7,80,2kg,6,61,884.5,81.58,489.48,,N,N,Y,ACTIVE
338,SKU000338,Table Mountain Canned Canned Fish 1kg,Table Mountain Canned,1,8,50,1kg,10,82,656.0,73.07,730.7,,N,N,N,ACTIVE
339,SKU000339,Premium Spices Spices & Herbs 500g,Premium Spices,1,11,47,500g,12,78,1045.2,98.8,1185.6,,N,N,N,ACTIVE
340,SKU000340,Supreme Canned Canned Vegetables 1kg,Supreme Canned,1,7,67,1kg,10,84,310.8,48.25,482.5,,N,N,N,ACTIVE
341,SKU000341,Savannah Canned Canned Fish 2kg,Savannah Canned,1,8,46,2kg,6,66,330.0,28.91,173.46,,N,N,N,ACTIVE
342,SKU000342,Iwisa Canned Fruit 500g,Iwisa,1,9,48,500g,12,61,664.9,24.41,292.92,,N,N,N,ACTIVE
343,SKU000343,Umhlanga Coffee Coffee 5kg,Umhlanga Coffee,1,13,40,5kg,4,60,492.0,45.64,182.56,,N,N,N,ACTIVE
344,SKU000344,Supreme Canned Canned Fruit 10kg,Supreme Canned,1,9,36,10kg,2,93,753.3,32.81,65.62,,N,N,N,ACTIVE
345,SKU000345,Highveld Cooking Cooking Oil 1kg,Highveld Cooking,1,5,50,1kg,10,64,409.6,32.56,325.6,,N,N,N,ACTIVE
346,SKU000346,Sasko Pasta 2kg,Sasko,1,2,46,2kg,6,75,742.5,90.69,544.14,,N,N,N,ACTIVE
347,SKU000347,Kellogg SA Canned Fish 1kg,Kellogg SA,1,8,14,1kg,10,79,655.7,15.71,157.1,,N,N,N,ACTIVE
348,SKU000348,Freddy Hirsch Canned Vegetables 5kg,Freddy Hirsch,1,7,40,5kg,4,81,1231.2,60.21,240.84,,N,N,N,ACTIVE
349,SKU000349,Premium Sauces Sauces & Condiments 2kg,Premium Sauces,1,10,30,2kg,6,80,1048.0,78.34,470.04,,N,N,N,ACTIVE
350,SKU000350,Supreme Canned Canned Vegetables 2kg,Supreme Canned,1,7,40,2kg,6,91,1319.5,116.62,699.72,,N,N,N,ACTIVE
351,SKU000351,Tastic Breakfast Cereal 2kg,Tastic,1,14,47,2kg,6,67,348.4,112.87,677.22,,N,N,N,ACTIVE
352,SKU000352,Knorr SA Flour 10kg,Knorr SA,1,3,66,10kg,2,61,573.4,115.07,230.14,,N,N,N,ACTIVE
353,SKU000353,Supreme Canned Canned Fish 500g,Supreme Canned,1,8,39,500g,12,86,361.2,85.66,1027.92,,N,N,N,ACTIVE
354,SKU000354,Signature Spices Spices & Herbs 5kg,Signature Spices,1,11,30,5kg,4,84,1503.6,22.77,91.08,,N,N,N,ACTIVE
355,SKU000355,Koo Canned Fruit 5kg,Koo,1,9,61,5kg,4,94,1645.0,18.86,75.44,,N,N,N,ACTIVE
356,SKU000356,All Gold Coffee 10kg,All Gold,1,13,62,10kg,2,65,390.0,26.48,52.96,,N,N,N,ACTIVE
357,SKU000357,Robertsons Flour 10kg,Robertsons,1,3,65,10kg,2,62,762.6,74.14,148.28,,N,N,N,ACTIVE
358,SKU000358,Freddy Hirsch Coffee 5kg,Freddy Hirsch,1,13,40,5kg,4,66,402.6,16.11,64.44,,N,N,N,ACTIVE
359,SKU000359,Kalahari Canned Canned Fruit 10kg,Kalahari Canned,1,9,62,10kg,2,96,768.0,38.21,76.42,,N,N,N,ACTIVE
360,SKU000360,Signature Sauces Sauces & Condiments 10kg,Signature Sauces,1,10,67,10kg,2,69,165.6,51.22,102.44,,N,N,N,ACTIVE
361,SKU000361,Ubuntu Pasta Pasta 1kg,Ubuntu Pasta,1,2,14,1kg,10,82,762.6,47.75,477.5,,N,N,N,ACTIVE
362,SKU000362,Royal Beans Beans & Pulses 500g,Royal Beans,1,6,50,500g,12,88,809.6,90.81,1089.72,,N,N,N,ACTIVE
363,SKU000363,Crown National Coffee 500g,Crown National,1,13,67,500g,12,61,756.4,104.16,1249.92,,N,N,N,ACTIVE
364,SKU000364,Ritebrand Flour 1kg,Ritebrand,1,3,79,1kg,10,93,427.8,33.32,333.2,,N,N,Y,ACTIVE
365,SKU000365,Kalahari Canned Canned Fruit 5kg,Kalahari Canned,1,9,48,5kg,4,74,895.4,98.76,395.04,,N,N,N,ACTIVE
366,SKU000366,Classic Canned Canned Vegetables 500g,Classic Canned,1,7,47,500g,12,72,640.8,62.21,746.52,,N,N,N,ACTIVE
367,SKU000367,Heritage Sugar Sugar 500g,Heritage Sugar,1,4,38,500g,12,96,1536.0,25.68,308.16,,N,N,N,ACTIVE
368,SKU000368,Ace Super Maize Sugar 500g,Ace Super Maize,1,4,49,500g,12,76,744.8,85.42,1025.04,,N,N,N,ACTIVE
369,SKU000369,Hinds Beans & Pulses 5kg,Hinds,1,6,64,5kg,4,85,646.0,76.64,306.56,,N,N,N,ACTIVE
370,SKU000370,Gold Sauces Sauces & Condiments 2kg,Gold Sauces,1,10,31,2kg,6,65,455.0,85.57,513.42,,N,N,N,ACTIVE
371,SKU000371,Bakers SA Rolls & Buns 500g,Bakers SA,2,16,44,500g,12,104,1196.0,29.42,353.04,9,N,N,N,ACTIVE
372,SKU000372,Zulu Rolls Rolls & Buns 500g,Zulu Rolls,2,16,46,500g,12,107,706.2,18.34,220.08,10,N,N,N,ACTIVE
373,SKU000373,Savannah Crackers Crackers 750g,Savannah Crackers,2,19,1,750g,10,72,367.2,34.23,342.3,11,N,N,N,ACTIVE
374,SKU000374,Table Mountain Biscuits Biscuits 1kg,Table Mountain Biscuits,2,18,45,1kg,8,98,891.8,45.51,364.08,3,N,N,N,ACTIVE
